Citation	wID	1830	1837	1840	1841	1879	1920
4 Nephi 1:3	27.01	⌴
4 Nephi 1:3	28	the
4 Nephi 1:3	28.01	⌴
4 Nephi 1:3	29	Heavenly
4 Nephi 1:3	29.01	⌴
4 Nephi 1:3	30	gift
4 Nephi 1:3	30.01	.
4 Nephi 1:4	1	And
4 Nephi 1:4	1.01	⌴
4 Nephi 1:4	2	it
4 Nephi 1:4	2.01	⌴
4 Nephi 1:4	3	came
4 Nephi 1:4	3.01	⌴
4 Nephi 1:4	4	to
4 Nephi 1:4	4.01	⌴
4 Nephi 1:4	5	pass
4 Nephi 1:4	5.01	⌴
4 Nephi 1:4	6	that
4 Nephi 1:4	6.01	⌴
4 Nephi 1:4	7	the
4 Nephi 1:4	7.01	⌴
4 Nephi 1:4	8	thirty
4 Nephi 1:4	8.01	⌴
4 Nephi 1:4	9	and
4 Nephi 1:4	9.01	⌴
4 Nephi 1:4	10	seventh
4 Nephi 1:4	10.01	⌴
4 Nephi 1:4	11	year
4 Nephi 1:4	11.01	⌴
4 Nephi 1:4	12	passed
4 Nephi 1:4	12.01	⌴
4 Nephi 1:4	13	away
4 Nephi 1:4	13.01	⌴
4 Nephi 1:4	14	also
4 Nephi 1:4	14.01	,
4 Nephi 1:4	14.02	⌴
4 Nephi 1:4	15	and
4 Nephi 1:4	15.01	⌴
4 Nephi 1:4	16	there
4 Nephi 1:4	16.01	⌴
4 Nephi 1:4	17	still
4 Nephi 1:4	17.01	⌴
4 Nephi 1:4	18	continued
4 Nephi 1:4	18.01	⌴
4 Nephi 1:4	19	to
4 Nephi 1:4	19.01	⌴
4 Nephi 1:4	20	be
4 Nephi 1:4	20.01	⌴
4 Nephi 1:4	21	peace
4 Nephi 1:4	21.01	⌴
4 Nephi 1:4	22	in
4 Nephi 1:4	22.01	⌴
4 Nephi 1:4	23	the
4 Nephi 1:4	23.01	⌴
4 Nephi 1:4	24	land
4 Nephi 1:4	24.01	.
4 Nephi 1:5	1	And
4 Nephi 1:5	1.01	⌴
4 Nephi 1:5	2	there
4 Nephi 1:5	2.01	⌴
4 Nephi 1:5	3	were
4 Nephi 1:5	3.01	⌴
4 Nephi 1:5	4	great
4 Nephi 1:5	4.01	⌴
4 Nephi 1:5	5	and
4 Nephi 1:5	5.01	⌴
4 Nephi 1:5	6	marvellous
4 Nephi 1:5	6.01	⌴
4 Nephi 1:5	7	works
4 Nephi 1:5	7.01	⌴
4 Nephi 1:5	8	wrought
4 Nephi 1:5	8.01	⌴
4 Nephi 1:5	9	by
4 Nephi 1:5	9.01	⌴
4 Nephi 1:5	10	the
4 Nephi 1:5	10.01	⌴
4 Nephi 1:5	11	disciples
4 Nephi 1:5	11.01	⌴
4 Nephi 1:5	12	of
4 Nephi 1:5	12.01	⌴
4 Nephi 1:5	13	Jesus
4 Nephi 1:5	13.01	,
4 Nephi 1:5	13.02	⌴
4 Nephi 1:5	14	insomuch
